Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001291,Male,Yes,2,Graduate,No,3999,0.0,125.0,360.0,0.0,Semiurban,N
LP001292,Male,Yes,2,Graduate,No,3130,1560.0,144.0,360.0,1.0,Urban,Y
LP001293,Female,No,,Graduate,No,5226,0.0,135.0,480.0,0.0,Urban,N
LP001294,Male,Yes,0,Graduate,No,2856,3334.0,163.0,360.0,1.0,Semiurban,Y
LP001295,Male,Yes,3+,Graduate,,4611,1250.0,104.0,360.0,1.0,Urban,Y
LP001296,Male,Yes,1,Graduate,No,6865,0.0,195.0,360.0,1.0,Semiurban,Y
LP001297,Female,Yes,1,Graduate,No,4371,0.0,144.0,360.0,1.0,Urban,Y
LP001298,Female,No,0,Graduate,No,5322,2541.0,145.0,480.0,1.0,Rural,N
LP001299,Male,Yes,1,Graduate,No,2104,2925.0,105.0,360.0,1.0,Urban,N
LP001300,Male,Yes,0,Not Graduate,No,1634,2934.0,88.0,360.0,0.0,Urban,N
LP001301,Male,Yes,,Not Graduate,No,2475,1750.0,112.0,360.0,1.0,Semiurban,Y
LP001302,Female,No,0,Graduate,No,5135,0.0,130.0,360.0,1.0,Rural,Y
LP001303,Male,Yes,1,Graduate,No,1177,1803.0,86.0,360.0,1.0,Urban,Y
LP001304,Male,No,0,Graduate,No,4037,2500.0,132.0,360.0,1.0,Rural,Y
LP001305,Male,No,0,Not Graduate,No,1884,0.0,,360.0,1.0,Urban,N
LP001306,Female,No,0,Graduate,No,3465,1666.0,145.0,360.0,1.0,Rural,Y
LP001307,Female,No,0,Graduate,No,2288,1863.0,110.0,360.0,0.0,Urban,N
LP001308,Male,No,0,Graduate,No,19851,0.0,486.0,360.0,1.0,Rural,N
LP001309,Male,Yes,2,Not Graduate,No,7857,0.0,190.0,360.0,,Rural,Y
LP001310,Female,No,0,Graduate,No,3013,0.0,81.0,360.0,1.0,Semiurban,Y
LP001311,Male,No,0,Not Graduate,No,3261,2405.0,120.0,360.0,1.0,Semiurban,Y
LP001312,Female,No,0,Graduate,No,2165,0.0,49.0,360.0,1.0,Rural,Y
LP001313,Male,Yes,2,Graduate,Yes,6047,0.0,148.0,84.0,,Rural,Y
LP001314,,Yes,0,Graduate,No,2485,1843.0,161.0,360.0,1.0,Rural,N
LP001315,Male,Yes,1,Not Graduate,No,3565,1640.0,106.0,180.0,1.0,Urban,Y
LP001316,Male,Yes,2,Graduate,No,3650,0.0,127.0,360.0,1.0,Semiurban,Y
LP001317,Male,Yes,0,Graduate,No,2549,2134.0,96.0,360.0,,Urban,Y
LP001318,Female,No,1,Graduate,No,3094,0.0,108.0,360.0,,Semiurban,Y
LP001319,Male,Yes,1,Graduate,Yes,9989,0.0,151.0,360.0,1.0,Rural,N
LP001320,Male,Yes,0,Graduate,No,2673,2167.0,117.0,360.0,1.0,Semiurban,Y
LP001321,Male,Yes,3+,Graduate,No,4724,189.0,123.0,360.0,1.0,Semiurban,Y
LP001322,Male,Yes,2,Not Graduate,No,3705,1590.0,,360.0,1.0,Rural,Y
LP001323,Female,No,0,Graduate,No,2878,2985.0,125.0,360.0,,Rural,Y
LP001324,Male,Yes,3+,Graduate,No,15352,0.0,304.0,360.0,1.0,Rural,Y
LP001325,Male,Yes,1,Graduate,Yes,9129,4983.0,386.0,360.0,0.0,Rural,N
LP001326,Male,No,0,Graduate,No,4681,0.0,136.0,360.0,0.0,Rural,Y
LP001327,Male,Yes,0,Graduate,Yes,5707,2160.0,184.0,360.0,1.0,Semiurban,Y
LP001328,Female,Yes,0,Graduate,No,4675,2451.0,113.0,360.0,1.0,Urban,N
LP001329,Female,No,0,Graduate,No,2025,0.0,71.0,360.0,1.0,Urban,Y
LP001330,Male,No,1,Graduate,No,4637,1793.0,111.0,360.0,1.0,Urban,Y
LP001331,Male,No,0,Graduate,No,2726,0.0,96.0,360.0,1.0,Semiurban,Y
LP001332,Male,No,,Graduate,No,3168,0.0,63.0,360.0,1.0,Urban,Y
LP001333,Male,Yes,0,Graduate,,63343,0.0,491.0,180.0,1.0,Urban,Y
LP001334,,Yes,1,Graduate,Yes,9916,1833.0,185.0,180.0,1.0,Urban,Y
LP001335,Male,Yes,,Graduate,Yes,5515,4490.0,61.0,,1.0,Semiurban,Y
LP001336,Male,Yes,1,Graduate,,5350,688.0,157.0,360.0,1.0,Rural,Y
LP001337,Male,Yes,2,Graduate,Yes,2924,4600.0,180.0,360.0,1.0,Rural,Y
LP001338,Female,No,3+,Not Graduate,No,1953,0.0,,360.0,0.0,Urban,N
LP001339,Female,No,0,Graduate,No,4094,0.0,79.0,360.0,1.0,Semiurban,Y
LP001340,Male,Yes,3+,Not Graduate,No,2785,1587.0,182.0,360.0,1.0,Rural,N
LP001341,Female,No,0,Graduate,No,2665,0.0,55.0,360.0,1.0,Rural,N
LP001342,Male,Yes,1,Not Graduate,No,4144,1229.0,157.0,360.0,1.0,Urban,Y
LP001343,Male,Yes,3+,Not Graduate,No,3042,0.0,68.0,360.0,1.0,Semiurban,Y
LP001344,Male,Yes,2,Graduate,,2130,2330.0,134.0,360.0,1.0,Rural,Y
LP001345,Male,Yes,0,Graduate,No,2901,2458.0,169.0,360.0,1.0,Semiurban,Y
LP001346,Male,Yes,,Not Graduate,No,3316,3230.0,144.0,360.0,0.0,Rural,N
LP001347,Male,Yes,2,Not Graduate,No,3431,2168.0,123.0,360.0,1.0,Urban,Y
LP001348,Male,Yes,0,Graduate,No,6304,4583.0,253.0,360.0,,Semiurban,Y
LP001349,Male,Yes,0,Graduate,No,2565,6250.0,195.0,360.0,1.0,Rural,Y
LP001350,Male,Yes,0,Graduate,No,8638,0.0,220.0,360.0,1.0,Semiurban,Y
LP001351,Male,No,0,Graduate,No,8772,4167.0,311.0,360.0,1.0,Rural,N
LP001352,Male,Yes,3+,Graduate,No,2441,2083.0,85.0,360.0,1.0,Rural,Y
LP001353,Female,Yes,0,Graduate,Yes,5700,0.0,115.0,360.0,0.0,Rural,N
LP001354,Female,Yes,0,Graduate,No,2058,505.0,135.0,360.0,1.0,Semiurban,Y
LP001355,Female,No,,Graduate,No,3343,0.0,115.0,180.0,1.0,Urban,Y
LP001356,Male,Yes,2,Graduate,No,8832,3167.0,167.0,360.0,1.0,Rural,Y
LP001357,Male,Yes,1,Graduate,No,3392,0.0,69.0,360.0,1.0,Urban,N
LP001358,Male,Yes,0,Not Graduate,No,2565,1666.0,106.0,480.0,0.0,Urban,N
LP001359,Male,Yes,3+,Graduate,No,5557,3167.0,192.0,360.0,1.0,Semiurban,Y
LP001360,Female,No,1,Graduate,No,5020,0.0,81.0,360.0,1.0,Semiurban,N
LP001361,Male,Yes,2,Graduate,No,5193,3667.0,242.0,360.0,1.0,Semiurban,Y
LP001362,Male,Yes,0,Graduate,No,4555,2333.0,124.0,360.0,1.0,Urban,Y
LP001363,Male,Yes,0,Graduate,No,2689,3033.0,98.0,300.0,,Urban,Y
LP001364,Male,No,0,Graduate,Yes,6886,0.0,146.0,360.0,1.0,Rural,Y
LP001365,Male,No,0,Not Graduate,No,6154,0.0,138.0,360.0,1.0,Rural,N
LP001366,Male,No,0,Graduate,No,2568,0.0,96.0,480.0,1.0,Semiurban,N
LP001367,Male,No,0,Graduate,No,5050,0.0,117.0,,0.0,Rural,N
LP001368,Male,Yes,1,Graduate,No,5884,0.0,177.0,360.0,1.0,Semiurban,Y
LP001369,Male,Yes,0,Graduate,No,20001,5266.0,576.0,360.0,1.0,Rural,N
LP001370,Female,No,0,Graduate,Yes,15710,0.0,48.0,360.0,1.0,Semiurban,Y
LP001371,Male,Yes,2,Graduate,No,5332,0.0,146.0,360.0,1.0,Semiurban,Y
LP001372,Male,Yes,2,Graduate,Yes,8844,7873.0,386.0,300.0,1.0,Rural,Y
LP001373,Male,No,1,Graduate,No,2847,1987.0,114.0,180.0,0.0,Urban,N
LP001374,Female,No,0,Graduate,,2726,1459.0,118.0,360.0,1.0,Urban,Y
LP001375,Male,Yes,0,Graduate,No,5171,923.0,116.0,180.0,1.0,Urban,Y
LP001376,Male,Yes,3+,Graduate,No,9057,4996.0,123.0,360.0,1.0,Rural,Y
LP001377,Male,Yes,0,Graduate,No,4546,0.0,127.0,360.0,,Semiurban,Y
LP001378,Male,No,0,Graduate,No,3483,0.0,78.0,480.0,1.0,Urban,N
LP001379,Male,Yes,2,Graduate,No,5383,0.0,136.0,360.0,1.0,Urban,Y
LP001380,Male,Yes,0,Graduate,,3530,2500.0,130.0,360.0,1.0,Semiurban,Y
LP001381,Male,No,0,Graduate,No,6076,4232.0,288.0,360.0,1.0,Semiurban,Y
LP001382,Female,No,0,Graduate,No,5759,0.0,161.0,360.0,1.0,Urban,Y
LP001383,Male,No,0,Graduate,Yes,7161,0.0,123.0,360.0,1.0,Urban,Y
LP001384,Male,Yes,2,Graduate,No,4483,0.0,107.0,360.0,1.0,Urban,N
LP001385,Male,No,1,Graduate,,3339,0.0,113.0,180.0,1.0,Urban,Y
LP001386,Male,No,0,Not Graduate,No,2513,1600.0,130.0,360.0,1.0,Semiurban,Y
LP001387,Male,Yes,0,Not Graduate,No,2959,3136.0,,360.0,0.0,Urban,N
LP001388,Male,Yes,0,Graduate,No,2255,2417.0,142.0,360.0,1.0,Urban,Y
LP001389,Male,Yes,0,Graduate,No,5669,0.0,120.0,360.0,1.0,Rural,Y
LP001390,Male,No,3+,Graduate,No,9091,0.0,186.0,360.0,1.0,Rural,Y
LP001391,Male,Yes,3+,Graduate,No,9154,0.0,279.0,360.0,1.0,Rural,Y
LP001392,Male,Yes,0,Graduate,No,2272,2115.0,122.0,360.0,,Urban,Y
LP001393,Male,Yes,2,Not Graduate,No,2264,1625.0,112.0,180.0,1.0,Semiurban,Y
LP001394,Male,Yes,2,Graduate,No,3518,1400.0,110.0,360.0,1.0,Urban,Y
LP001395,Male,Yes,2,Graduate,No,3264,484.0,133.0,360.0,,Semiurban,Y
LP001396,Female,No,0,Graduate,No,3468,0.0,69.0,360.0,0.0,Urban,N
LP001397,Male,Yes,0,Graduate,No,3038,1459.0,97.0,360.0,1.0,Urban,Y
LP001398,Male,No,0,Not Graduate,No,4258,1666.0,111.0,360.0,1.0,Rural,Y
LP001399,Female,No,0,Graduate,No,1258,1800.0,106.0,360.0,0.0,Semiurban,N
LP001400,Male,Yes,2,Not Graduate,No,2483,0.0,42.0,180.0,0.0,Urban,N
LP001401,Male,No,0,Not Graduate,No,3183,0.0,58.0,300.0,1.0,Rural,N
LP001402,Male,No,0,Graduate,No,2394,20000.0,106.0,360.0,1.0,Semiurban,Y
LP001403,Female,No,0,Not Graduate,No,2368,0.0,49.0,360.0,1.0,Semiurban,Y
LP001404,Female,No,0,Graduate,Yes,7693,0.0,198.0,360.0,1.0,Rural,N
LP001405,Female,No,0,Graduate,No,4632,0.0,110.0,360.0,1.0,Semiurban,Y
LP001406,Male,Yes,0,Not Graduate,No,2635,2400.0,108.0,360.0,1.0,Urban,Y
LP001407,Female,No,0,Not Graduate,No,2413,0.0,63.0,360.0,1.0,Rural,Y
LP001408,Male,Yes,1,Graduate,No,8303,0.0,147.0,300.0,0.0,Semiurban,N
LP001409,Male,Yes,3+,Graduate,No,81359,0.0,351.0,360.0,0.0,Rural,N
LP001410,Female,No,1,Not Graduate,Yes,3812,0.0,59.0,360.0,1.0,Semiurban,N
LP001411,Male,Yes,0,Graduate,,6115,0.0,153.0,360.0,,Urban,Y
LP001412,Male,Yes,0,Not Graduate,No,6034,0.0,214.0,360.0,0.0,Rural,N
LP001413,Male,Yes,0,Not Graduate,No,2412,2033.0,120.0,360.0,1.0,Rural,Y
LP001414,Female,Yes,0,Not Graduate,No,2018,3237.0,182.0,360.0,0.0,Semiurban,N
LP001415,Female,No,0,Graduate,No,2983,0.0,60.0,360.0,1.0,Urban,Y
LP001416,Female,No,1,Graduate,No,2195,0.0,163.0,360.0,1.0,Urban,N
LP001417,Male,Yes,2,Graduate,Yes,1297,20000.0,229.0,360.0,1.0,Urban,N
LP001418,Male,Yes,0,Graduate,No,811,2773.0,109.0,360.0,1.0,Rural,Y
LP001419,Male,Yes,0,Graduate,No,3652,1417.0,148.0,360.0,1.0,Semiurban,Y
LP001420,Male,Yes,0,Graduate,No,6288,0.0,140.0,360.0,1.0,Rural,Y
LP001421,Female,No,0,Not Graduate,No,2747,0.0,75.0,,0.0,Urban,N
LP001422,Male,Yes,0,Graduate,No,2315,1719.0,94.0,360.0,1.0,Urban,Y
LP001423,Male,Yes,1,Graduate,No,6930,1667.0,120.0,,0.0,Urban,N
LP001424,Male,Yes,0,Graduate,No,15337,0.0,100.0,360.0,1.0,Semiurban,Y
LP001425,Male,Yes,0,Graduate,No,2538,4300.0,122.0,360.0,1.0,Rural,Y
LP001426,Female,No,1,Not Graduate,No,4231,0.0,90.0,360.0,1.0,Rural,N
LP001427,Male,Yes,2,Graduate,No,6430,0.0,135.0,360.0,1.0,Semiurban,Y
LP001428,Male,Yes,0,Graduate,No,3241,16.12000084,80.0,360.0,1.0,Rural,Y
LP001429,Male,No,0,Not Graduate,No,2647,0.0,67.0,180.0,1.0,Urban,Y
LP001430,Female,No,1,Graduate,Yes,8907,0.0,153.0,360.0,1.0,Semiurban,Y
LP001431,Male,No,0,Graduate,No,6911,0.0,111.0,360.0,0.0,Rural,N
LP001432,Male,No,0,Graduate,,13033,0.0,406.0,360.0,1.0,Semiurban,Y
LP001433,Male,Yes,0,Graduate,No,2498,2340.0,139.0,360.0,1.0,Semiurban,Y
LP001434,Male,No,0,Graduate,No,3362,0.0,106.0,360.0,1.0,Urban,Y
LP001435,Female,,,Graduate,No,9738,0.0,,240.0,1.0,Semiurban,Y
LP001436,Male,No,0,Graduate,No,2280,1851.0,50.0,360.0,1.0,Semiurban,Y
LP001437,Male,Yes,0,Graduate,No,2471,1125.0,,360.0,1.0,Urban,Y
LP001438,Male,No,0,Graduate,Yes,10168,0.0,196.0,360.0,0.0,Urban,N
LP001439,Female,Yes,0,Not Graduate,Yes,7357,0.0,134.0,360.0,1.0,Rural,Y
LP001440,Male,No,0,Graduate,No,4069,5064.0,177.0,360.0,1.0,Semiurban,Y
LP001441,Male,Yes,0,Graduate,No,8356,1833.0,170.0,360.0,1.0,Rural,Y
LP001442,Male,No,3+,Not Graduate,No,4218,1993.0,146.0,360.0,1.0,Semiurban,Y
LP001443,Male,No,1,Graduate,No,37232,0.0,157.0,360.0,1.0,Semiurban,Y
LP001444,Male,Yes,0,Graduate,No,7248,8333.0,178.0,300.0,,Rural,Y
LP001445,Male,Yes,1,Graduate,Yes,3856,1210.0,131.0,360.0,1.0,Rural,Y
LP001446,Male,Yes,2,Not Graduate,No,4474,0.0,107.0,360.0,1.0,Rural,Y
LP001447,Male,Yes,0,Graduate,,3845,1376.0,47.0,360.0,1.0,Rural,N
LP001448,Male,Yes,2,Graduate,No,3627,1710.0,144.0,360.0,0.0,Rural,N
LP001449,Male,No,1,Not Graduate,Yes,2677,1542.0,182.0,360.0,,Semiurban,N
LP001450,Male,Yes,2,Not Graduate,No,1835,1255.0,130.0,360.0,0.0,Rural,N
LP001451,Male,Yes,2,Not Graduate,No,1627,1456.0,68.0,300.0,,Urban,Y
LP001452,Male,Yes,0,Graduate,No,4178,1733.0,159.0,360.0,0.0,Rural,N
LP001453,Male,Yes,0,Graduate,No,2209,2466.0,99.0,180.0,0.0,Rural,Y
LP001454,Male,No,0,Graduate,Yes,7190,0.0,80.0,360.0,1.0,Semiurban,Y
LP001455,Male,Yes,2,Graduate,No,3804,0.0,95.0,360.0,1.0,Semiurban,Y
LP001456,Male,Yes,0,Graduate,No,4539,0.0,128.0,360.0,1.0,Urban,Y
LP001457,Male,Yes,0,Graduate,No,3342,2569.0,174.0,360.0,1.0,Urban,N
LP001458,Male,No,2,Graduate,No,3966,0.0,143.0,360.0,1.0,Rural,Y
LP001459,Male,Yes,0,Graduate,No,8585,0.0,167.0,360.0,1.0,Semiurban,N
LP001460,,Yes,0,Graduate,Yes,2011,4083.0,154.0,360.0,,Semiurban,Y
LP001461,Male,Yes,3+,Graduate,No,7344,0.0,128.0,180.0,1.0,Urban,Y
LP001462,Male,Yes,0,Graduate,No,3195,2188.0,144.0,360.0,1.0,Rural,Y
LP001463,Female,No,1,Not Graduate,,4732,0.0,122.0,360.0,1.0,Semiurban,Y
LP001464,Male,No,0,Graduate,No,3758,0.0,96.0,360.0,0.0,Semiurban,N
LP001465,Male,No,0,Graduate,No,5831,0.0,142.0,360.0,1.0,Rural,Y
LP001466,Male,Yes,3+,Not Graduate,No,3336,1664.0,74.0,180.0,0.0,Urban,N
LP001467,,Yes,0,Graduate,No,16252,0.0,119.0,360.0,1.0,Semiurban,Y
LP001468,Female,Yes,2,Not Graduate,,192,2917.0,100.0,360.0,1.0,Semiurban,Y
LP001469,Male,Yes,0,Graduate,No,4321,2451.0,101.0,360.0,1.0,Urban,N
LP001470,Male,Yes,1,Graduate,Yes,3800,2079.0,153.0,360.0,1.0,Semiurban,Y
LP001471,Male,Yes,1,Not Graduate,No,2401,1500.0,123.0,180.0,0.0,Rural,N
LP001472,Male,Yes,3+,Graduate,No,4826,0.0,104.0,360.0,1.0,Semiurban,Y
LP001473,Female,No,0,Graduate,Yes,2357,0.0,89.0,360.0,,Urban,Y
LP001474,Male,No,2,Graduate,No,5702,4648.0,170.0,360.0,1.0,Rural,Y
LP001475,Male,Yes,2,Graduate,Yes,16125,1014.0,141.0,360.0,1.0,Rural,Y
LP001476,Male,Yes,2,Graduate,No,6665,1750.0,226.0,300.0,1.0,Semiurban,Y
LP001477,,Yes,2,Graduate,No,3282,1872.0,122.0,360.0,0.0,Semiurban,N
LP001478,Male,Yes,1,Graduate,Yes,16537,2250.0,93.0,360.0,1.0,Semiurban,Y
LP001479,Male,Yes,2,Graduate,No,3414,1603.0,,360.0,1.0,Urban,N
LP001480,Female,No,0,Not Graduate,No,4183,0.0,153.0,360.0,1.0,Rural,Y
LP001481,Male,Yes,3+,Not Graduate,No,3559,0.0,120.0,360.0,1.0,Rural,Y
LP001482,Male,Yes,0,Graduate,No,2522,3150.0,136.0,360.0,1.0,Semiurban,Y
LP001483,Male,Yes,0,Graduate,No,11243,0.0,228.0,360.0,1.0,Semiurban,Y
LP001484,Male,Yes,2,Graduate,No,8325,0.0,242.0,360.0,1.0,Semiurban,Y
LP001485,Male,Yes,1,Not Graduate,No,1783,2436.0,131.0,360.0,1.0,Rural,Y
LP001486,Male,No,2,Graduate,No,3775,0.0,82.0,360.0,0.0,Rural,N
LP001487,Male,Yes,1,Graduate,No,18654,0.0,504.0,360.0,1.0,Urban,N
LP001488,Male,Yes,2,Graduate,Yes,4788,2083.0,154.0,360.0,1.0,Semiurban,Y
LP001489,Male,No,0,Graduate,No,2862,0.0,85.0,360.0,1.0,Urban,N
LP001490,Male,No,0,Not Graduate,No,2399,2785.0,90.0,360.0,,Semiurban,Y
LP001491,Male,Yes,1,Not Graduate,No,4879,1131.0,192.0,360.0,,Urban,Y
LP001492,Male,No,0,Not Graduate,No,4134,0.0,109.0,360.0,1.0,Rural,Y
LP001493,Female,No,0,Not Graduate,Yes,17129,0.0,232.0,360.0,1.0,Semiurban,Y
LP001494,Male,Yes,0,Graduate,No,3606,2157.0,117.0,360.0,0.0,Rural,N
LP001495,Female,Yes,1,Graduate,No,3796,913.0,106.0,84.0,1.0,Semiurban,Y
LP001496,Male,Yes,0,Not Graduate,No,3029,1700.0,109.0,360.0,1.0,Rural,Y
LP001497,Male,Yes,0,Graduate,No,4453,2857.0,110.0,12.0,,Urban,Y
LP001498,Male,Yes,1,Graduate,Yes,3389,0.0,102.0,360.0,1.0,Semiurban,Y
LP001499,Male,No,0,Graduate,No,6407,4416.0,207.0,360.0,0.0,Rural,N
LP001500,Female,No,0,Graduate,No,178,3683.0,121.0,480.0,1.0,Rural,Y
LP001501,Female,No,0,Graduate,No,2674,0.0,101.0,360.0,1.0,Semiurban,Y
LP001502,Male,Yes,2,Graduate,No,5050,5624.0,217.0,360.0,1.0,Semiurban,Y
LP001503,Male,Yes,1,Not Graduate,No,4023,5302.0,144.0,360.0,,Rural,N
LP001504,Male,Yes,0,Not Graduate,No,3824,1483.0,119.0,300.0,1.0,Semiurban,Y
LP001505,Male,Yes,2,Graduate,No,3067,4416.0,238.0,360.0,1.0,Rural,Y
LP001506,Male,Yes,0,Graduate,No,21153,6667.0,489.0,360.0,,Urban,Y
LP001507,,No,0,Graduate,No,3513,0.0,95.0,360.0,1.0,Urban,N
LP001508,Male,Yes,0,Graduate,Yes,2432,3013.0,185.0,360.0,1.0,Urban,Y
LP001509,Female,No,1,Graduate,No,12973,0.0,31.0,360.0,1.0,Urban,Y
LP001510,Male,No,0,Not Graduate,No,3190,1287.0,109.0,360.0,1.0,Rural,N
LP001511,Male,Yes,1,Graduate,No,5714,2004.0,253.0,360.0,1.0,Semiurban,Y
LP001512,Male,Yes,2,Graduate,No,3329,2035.0,158.0,360.0,1.0,Urban,Y
LP001513,Male,Yes,0,Graduate,No,1707,6666.0,68.0,180.0,1.0,Semiurban,N
LP001514,Male,No,0,Graduate,No,5487,3666.0,306.0,360.0,1.0,Rural,N
LP001515,Male,Yes,3+,Graduate,No,3871,3428.0,159.0,360.0,1.0,Rural,Y
LP001516,Female,Yes,2,Graduate,No,2094,1632.0,110.0,480.0,1.0,Semiurban,Y
LP001517,Male,Yes,,Not Graduate,No,3408,1800.0,115.0,360.0,0.0,Semiurban,N
LP001518,Male,No,0,Graduate,No,4579,1915.0,184.0,360.0,1.0,Semiurban,N
LP001519,Female,No,0,Not Graduate,No,3155,0.0,98.0,360.0,1.0,Rural,N
LP001520,Male,Yes,2,Not Graduate,No,1796,1742.0,55.0,360.0,1.0,Semiurban,Y
LP001521,Male,No,0,Graduate,No,2767,0.0,64.0,360.0,1.0,Semiurban,Y
LP001522,Male,Yes,3+,Graduate,Yes,5887,1424.0,105.0,360.0,1.0,Rural,Y
LP001523,Male,Yes,2,Graduate,Yes,7460,7166.0,470.0,360.0,1.0,Rural,Y
LP001524,Male,No,0,Graduate,No,4622,2087.0,,360.0,1.0,Semiurban,N
LP001525,Male,Yes,2,Graduate,Yes,17734,0.0,407.0,360.0,1.0,Rural,Y
LP001526,Male,Yes,0,Graduate,No,3447,0.0,115.0,360.0,1.0,Semiurban,Y
LP001527,Male,Yes,1,Not Graduate,No,5448,1430.0,157.0,360.0,0.0,Semiurban,Y
LP001528,Male,No,1,Not Graduate,No,2478,1302.0,100.0,360.0,1.0,Semiurban,Y
LP001529,Male,No,0,Not Graduate,No,7194,0.0,132.0,360.0,1.0,Semiurban,Y
LP001530,Male,Yes,0,Graduate,No,1157,5500.0,210.0,360.0,,Rural,Y
LP001531,Male,Yes,3+,Graduate,No,4689,0.0,94.0,360.0,1.0,Urban,Y
LP001532,Male,No,2,Graduate,No,3459,0.0,109.0,360.0,0.0,Rural,N
LP001533,Male,No,1,Graduate,No,10783,0.0,199.0,360.0,,Semiurban,N
LP001534,Female,No,0,Not Graduate,Yes,18113,0.0,129.0,360.0,1.0,Urban,Y
LP001535,Male,No,0,Not Graduate,,2707,2042.0,116.0,360.0,1.0,Rural,Y
LP001536,Male,Yes,0,Graduate,No,5786,3906.0,327.0,360.0,1.0,Urban,Y
LP001537,Male,No,2,Graduate,No,3904,0.0,112.0,360.0,1.0,Semiurban,Y
LP001538,Male,Yes,0,Not Graduate,No,3302,536.0,74.0,360.0,1.0,Rural,N
LP001539,Male,Yes,3+,Graduate,No,6118,0.0,147.0,180.0,1.0,Rural,Y
LP001540,Female,Yes,1,Graduate,No,4599,2845.0,132.0,180.0,1.0,Semiurban,Y
LP001541,Female,No,0,Graduate,No,2474,0.0,92.0,360.0,0.0,Semiurban,N
LP001542,Female,No,1,Graduate,,3470,0.0,101.0,360.0,1.0,Semiurban,Y
LP001543,Male,Yes,1,Not Graduate,No,1893,2524.0,122.0,360.0,1.0,Urban,Y
LP001544,Female,Yes,0,Not Graduate,No,3289,663.0,93.0,360.0,,Semiurban,Y
LP001545,Male,Yes,0,Graduate,No,3060,1950.0,150.0,360.0,1.0,Rural,Y
LP001546,Male,No,0,Not Graduate,No,3783,0.0,82.0,36.0,1.0,Semiurban,N
LP001547,Male,No,0,Graduate,No,2908,1783.0,144.0,360.0,1.0,Rural,Y
LP001548,Female,No,0,Graduate,No,4850,0.0,110.0,360.0,0.0,Semiurban,N
LP001549,Male,Yes,0,Graduate,No,3179,2016.0,114.0,360.0,1.0,Rural,Y
LP001550,Male,Yes,2,Graduate,Yes,6600,0.0,,360.0,0.0,Rural,N
LP001551,Male,Yes,1,Not Graduate,No,2043,2375.0,,360.0,1.0,Rural,Y
LP001552,Male,Yes,1,Graduate,No,2909,3250.0,167.0,360.0,1.0,Urban,Y
LP001553,Male,Yes,0,Not Graduate,No,2704,2333.0,186.0,360.0,0.0,Urban,N
LP001554,Male,Yes,0,Graduate,No,3572,4266.0,130.0,180.0,0.0,Rural,N
LP001555,Male,Yes,1,Graduate,No,4998,1032.0,35.0,360.0,1.0,Semiurban,Y
LP001556,Female,No,0,Graduate,No,3160,1625.0,83.0,360.0,,Urban,Y
LP001557,Male,Yes,3+,Graduate,Yes,10406,0.0,254.0,360.0,1.0,Semiurban,Y
LP001558,Male,Yes,0,Graduate,No,3817,2669.0,154.0,360.0,1.0,Semiurban,Y
LP001559,Female,Yes,0,Graduate,No,4340,2306.0,184.0,360.0,1.0,Semiurban,Y
LP001560,Male,Yes,2,Not Graduate,No,3454,242.0,104.0,360.0,1.0,Semiurban,Y
LP001561,Female,Yes,1,Graduate,Yes,19060,0.0,606.0,360.0,1.0,Semiurban,Y
LP001562,Male,Yes,0,Graduate,No,6171,2054.0,201.0,360.0,1.0,Rural,Y
LP001563,Male,No,0,Not Graduate,Yes,5369,0.0,123.0,360.0,1.0,Semiurban,Y
LP001564,Male,Yes,2,Graduate,No,8794,0.0,253.0,360.0,0.0,Urban,N
LP001565,Male,Yes,0,Not Graduate,No,4738,0.0,123.0,360.0,,Rural,Y
LP001566,Male,No,0,Graduate,No,2864,0.0,78.0,360.0,1.0,Urban,Y
LP001567,Male,Yes,3+,Graduate,No,2987,2500.0,122.0,360.0,0.0,Rural,N
LP001568,Female,No,0,Graduate,No,2405,0.0,15.0,360.0,1.0,Urban,N
LP001569,Male,Yes,0,Graduate,No,2989,2064.0,94.0,360.0,0.0,Urban,N
LP001570,Male,Yes,1,Graduate,No,3601,1750.0,177.0,360.0,1.0,Urban,Y
LP001571,Male,Yes,,Graduate,No,5490,1451.0,159.0,360.0,0.0,Urban,N
LP001572,Male,Yes,2,Graduate,No,16169,0.0,274.0,360.0,1.0,Urban,Y
LP001573,Male,Yes,2,Not Graduate,No,6568,1625.0,183.0,480.0,1.0,Semiurban,N
LP001574,Male,Yes,3+,Graduate,No,6313,0.0,154.0,360.0,1.0,Semiurban,N
LP001575,Male,Yes,2,Graduate,No,3183,461.0,105.0,84.0,1.0,Urban,Y
LP001576,,Yes,0,Graduate,No,3337,2210.0,136.0,360.0,0.0,Semiurban,N
LP001577,Male,No,0,Graduate,No,3209,2739.0,105.0,360.0,1.0,Urban,Y
LP001578,Male,Yes,1,Graduate,No,1959,2232.0,110.0,360.0,1.0,Rural,Y
LP001579,Male,No,0,Graduate,,2717,2917.0,152.0,360.0,1.0,Urban,Y
LP001580,Male,Yes,2,Graduate,No,6194,0.0,196.0,360.0,1.0,Semiurban,Y
LP001581,Male,No,0,Graduate,No,2067,33837.0,90.0,360.0,1.0,Urban,N
LP001582,Female,Yes,0,Graduate,No,3203,0.0,32.0,360.0,1.0,Semiurban,Y
LP001583,Male,Yes,1,Graduate,No,2025,0.0,59.0,360.0,,Rural,N
